Epochs,Train 1Perceptual_Loss,Train 0.001kld_loss,Train Total Loss,Val 1Perceptual_Loss,Val 0.001kld_loss,Val Total Loss,Train SI_SDR,Val SI_SDR
64,0.11118770984048992,0.004135591397634118,0.11532330118288728,0.10712036019507444,0.0041883838125768135,0.11130874404367411,-0.13086116897023242,0.1546423001671737
65,0.11076870574378224,0.004155880124360985,0.11492458589389104,0.10694793798732308,0.0042639895017206105,0.11121192772714597,-0.08035486374606708,0.1667128767607347
66,0.1104079448038779,0.004166470330458536,0.11457441513741738,0.1081369770725943,0.004200075626074565,0.11233705255501675,0.005229188541270835,0.40434106779548357
67,0.1102439812111663,0.004195031747600462,0.11443901284191131,0.10548514010349534,0.004211902342525856,0.10969704270784585,0.033409323663026486,0.298032345524374
68,0.10965419702922014,0.004223481459069525,0.11387767851535788,0.1017983088445551,0.004435261056038006,0.10623356993749457,0.08084672390851272,0.6134662326776756
69,0.10943804562289007,0.004231052470106512,0.11366909811368286,0.10602998067185564,0.004333316702571399,0.11036329785326741,0.133215782589971,0.5379009977826532
70,0.10900580432681484,0.004251036811479154,0.11325684101417632,0.10789337576419678,0.004033517699583241,0.11192689370012508,0.17869068799093224,0.6067489073523935
71,0.1084155470611693,0.004266683633055446,0.11268223060861877,0.1033475122080659,0.004328200134079693,0.10767571273839699,0.2429190225518944,0.6898480187047202
72,0.10829340298932982,0.0042851654705301015,0.11257856829701052,0.1061289906642347,0.004299298689683091,0.11042828957005492,0.256981141583568,0.5570684456038025
73,0.10786664661984813,0.004292175191144735,0.1121588219379714,0.10507498698414497,0.004398293809894965,0.10947328081951951,0.34579804294614125,0.6307703942622779
74,0.10765194614542849,0.004318754288626726,0.11197070034118704,0.10336812590512465,0.00440852532672854,0.10777665117298657,0.39347378969446023,0.6417225172497192
75,0.10738678559104582,0.004333209458761453,0.11171999506807283,0.10454445117205943,0.004558438177765259,0.10910288932610233,0.4013120024720302,0.6743547815759227
76,0.10706938898264798,0.004343008998181101,0.11141239797840835,0.10797193348407745,0.004145670801682292,0.11211760464423108,0.4488284891094512,0.5838237403698687
77,0.10669051576581817,0.004354732875828412,0.11104524863746532,0.10338462174360483,0.004317709394150747,0.10770233138552252,0.4879362664708343,0.9329800930225625
78,0.10624927638665489,0.004369142302003863,0.11061841870582396,0.10129918610712267,0.004491870048596471,0.10579105623347579,0.5447421540666393,0.872395709438144
79,0.1059548499305611,0.004391669676883854,0.11034651957663562,0.09954160745694952,0.0045658783148095575,0.10410748565534375,0.5598940844797232,0.8382267438015848
80,0.10553510693766331,0.004405371746838811,0.10994047873665795,0.10170334174104456,0.0044995215888363575,0.10620286360664188,0.6373299444217537,0.8785016299418683
81,0.10554034981545632,0.004426003284118576,0.10996635309957489,0.10078467295136091,0.004419261915169937,0.10520393494165169,0.6644448740777537,1.1485394081979428
82,0.10498871182096815,0.00444109428349164,0.10942980634235197,0.10344511730209836,0.004397495579466505,0.10784261290616584,0.7178589004410575,1.012561071706268
83,0.10491281353810447,0.004457541351472441,0.10937035476369872,0.10187203931920934,0.004470944618103358,0.10634298366758059,0.7321319144874079,1.1025073660994475
84,0.10437632947878486,0.004469617619839389,0.10884594713779613,0.09943936093235915,0.004716847077855524,0.10415620802427238,0.7856038506151598,1.1266596637244495
85,0.10419724085887573,0.004493022307186671,0.10869026320347376,0.10190932979139516,0.004348110533670856,0.10625744024818798,0.8102185357298652,0.7376806085402111
86,0.10385141805138277,0.0045119297155047046,0.10836334765619389,0.10100427851221472,0.004506714717168713,0.1055109932526665,0.8484090639873353,1.1541113210174272
87,0.10338103627902236,0.004521262680139878,0.10790229895784183,0.1009127000241347,0.0046594922386883,0.10557219201944909,0.9117160369633276,1.073647250403773
88,0.10331382264430672,0.004543217967021401,0.10785704062783312,0.1004484937157271,0.004548117341825141,0.10499661098814235,0.9094704021831767,1.1023854706084952
89,0.10309784036721252,0.0045498221886427,0.10764766258798497,0.10118077099323272,0.004473176765484067,0.10565394799242604,0.9664938966470765,1.2539609908776463
90,0.10278847975575406,0.00457957346148134,0.1073680532205364,0.09865915923607799,0.004566531542266877,0.10322569057626545,0.9953856775097,1.4021271701410132
91,0.10253411289550969,0.004592047963117114,0.10712616066386772,0.09768955259109444,0.00463124588044044,0.10232079848647117,1.0512785470440618,1.4091032271115285
92,0.10210034782190179,0.004594866695834961,0.10669521443081037,0.09852896778369849,0.004808681334351313,0.10333764918570248,1.0867497320999946,1.426411017663074
93,0.10192456117361108,0.004622068222469539,0.10654662946672205,0.099326129911362,0.0046161821683130735,0.10394231225100328,1.1108966156671314,1.1404404242364865
94,0.1017455168997971,0.004631156316608022,0.10637667318119444,0.09770362599278395,0.004741595370941005,0.1024452214533428,1.1423962703555652,1.5105174207462455
